student_id,first_name,last_name,date_of_birth,nationality,domicile,programme_code,programme_name,enrolment_status,fee_status,enrolment_date,expected_end_date
SRS00207,Sophie,Ho,2003-03-30,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-21,2028-06-30
SRS00208,Harriet,Harris,1994-10-17,GBR,Northern Ireland,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-19,2029-06-30
SRS00209,Chloe,Svensson,2004-09-27,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-17,2025-06-30
SRS00210,Benjamin,Lindqvist,2004-05-28,ITA,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-15,2029-06-30
SRS00211,Rhys,Toure,2005-04-13,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-24,2028-06-30
SRS00212,Arjun,Romano,1991-12-10,,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2022-09-30,2026-06-30
SRS00213,Joshua,McCarthy,1998-05-02,,Overseas,BA_HIST,BA History,Active,Overseas,2023-09-21,2027-06-30
SRS00214,Emre,Lam,1992-01-26,,Wales,BA_HIST,BA History,Withdrawn,Home,2022-09-15,2026-06-30
SRS00215,Samuel,Lindqvist,2001-11-17,GBR,Northern Ireland,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-29,2025-06-30
SRS00216,Reuben,Cooper,2007-11-27,,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-27,2026-06-30
SRS00217,Verity,Owusu,2007-02-22,,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-27,2029-06-30
SRS00218,Dylan,Doherty,1992-01-10,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-29,2027-06-30
SRS00219,Grace,Conti,2000-07-06,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2023-09-18,2027-06-30
SRS00220,Rohan,Hussein,2002-02-17,GBR,Wales,BSC_NURS,BSc Nursing,Deferred,Home,2024-09-21,2027-06-30
SRS00221,Oscar,Price,2001-03-25,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2024-09-23,2028-06-30
SRS00222,Charlie,Singh,1993-05-10,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-24,2025-06-30
SRS00223,Maya,Asante,1996-08-12,GBR,Wales,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-16,2028-06-30
SRS00224,Amelia,Williams,2007-06-22,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-29,2027-06-30
SRS00225,Lily,Kaur,1993-04-16,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-20,2026-06-30
SRS00226,Imogen,Kim,1998-07-23,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-25,2028-06-30
SRS00227,Matthew,Ward,1998-02-11,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-26,2028-06-30
SRS00228,Siobhan,James,1997-08-16,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2025-09-23,2028-06-30
SRS00229,Omar,Ng,2002-08-19,CHN,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2022-09-28,2026-06-30
SRS00230,Yusuf,Howard,1997-01-03,GBR,England,BSC_PSYCH,BSc Psychology,Withdrawn,Home,2024-09-27,2027-06-30
SRS00231,Laura,Wong,1999-04-18,MYS,Overseas,MBA,MBA Business Administration,Active,Overseas,2025-09-28,2028-06-30
SRS00232,Cerys,Ricci,2003-12-21,,England,MBA,MBA Business Administration,Deferred,Home,2025-09-18,2028-06-30
SRS00233,Poppy,Mahmood,2002-04-23,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2024-09-29,2027-06-30
SRS00234,Eleanor,Evans,2003-04-26,ZWE,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2022-09-17,2025-06-30
SRS00235,Niamh,McCarthy,1990-07-11,GBR,Northern Ireland,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-19,2026-06-30
SRS00236,Olivia,Howard,1999-06-06,USA,Overseas,BA_HIST,BA History,Active,Overseas,2022-09-30,2025-06-30
SRS00237,Aoife,Mensah,1993-06-05,USA,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2022-09-18,2026-06-30
SRS00238,Abigail,Hassan,1995-04-14,ZWE,Overseas,BA_ENG,BA English Literature,Active,Overseas,2022-09-25,2025-06-30
SRS00239,Kai,Edwards,1992-12-29,GBR,England,BA_ENG,BA English Literature,Active,Home,2023-09-26,2026-06-30
SRS00240,Amber,Robinson,2000-04-27,GBR,Scotland,BA_HIST,BA History,Active,Home,2025-09-30,2029-06-30
SRS00241,Roisin,Diallo,2006-04-05,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-28,2027-06-30
SRS00242,Omar,Jackson,1993-03-29,GBR,Wales,BA_ENG,BA English Literature,Active,Home,2023-09-26,2026-06-30
SRS00243,Layla,O'Brien,1994-12-08,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2024-09-19,2027-06-30
SRS00244,Benjamin,Singh,2004-08-30,GBR,England,BA_ENG,BA English Literature,Active,Home,2024-09-29,2028-06-30
SRS00245,Toby,Ndiaye,2000-08-17,ITA,Overseas,BA_HIST,BA History,Active,Overseas,2025-09-17,2028-06-30
SRS00246,Laura,Okafor,1992-09-02,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-15,2027-06-30
SRS00247,Jacob,Singh,2000-02-06,GBR,Wales,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-21,2026-06-30
SRS00248,Niall,Omar,2004-01-05,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2024-09-23,2028-06-30
SRS00249,Jacob,Price,2001-04-10,GBR,Northern Ireland,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-28,2026-06-30
SRS00250,Callum,Kumar,2002-12-29,GBR,England,BSC_COMPSCI,BSc Computer Science,Withdrawn,Home,2022-09-28,2025-06-30
SRS00251,Poppy,Yusuf,1990-08-09,GBR,England,MBA,MBA Business Administration,Active,Home,2023-09-15,2027-06-30
SRS00252,Charlie,Harris,1993-05-26,DEU,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2024-09-21,2027-06-30
SRS00253,Claudia,Warsame,1993-11-03,GBR,England,BA_ENG,BA English Literature,Active,Home,2024-09-19,2028-06-30
SRS00254,Hassan,Walker,1995-02-11,GBR,Northern Ireland,BA_ENG,BA English Literature,Withdrawn,Home,2023-09-30,2027-06-30
SRS00255,Cian,Eriksson,2000-07-29,USA,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2024-09-21,2027-06-30
SRS00256,Daniel,Yip,2005-03-27,CHN,Overseas,BSC_COMPSCI,BSc Computer Science,Deferred,Overseas,2023-09-18,2027-06-30
SRS00257,Jacob,Chan,2002-11-09,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-17,2026-06-30
SRS00258,Miriam,Murray,1991-04-09,IND,Overseas,BA_ENG,BA English Literature,Active,Overseas,2023-09-22,2026-06-30
SRS00259,Sophia,Rahman,1990-10-22,,Overseas,MBA,MBA Business Administration,Active,Overseas,2023-09-15,2026-06-30
SRS00260,Samuel,Bianchi,2005-11-21,,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-23,2025-06-30
SRS00261,Alfie,Mahmood,2007-11-13,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-16,2026-06-30
SRS00262,Ella,Islam,2007-02-10,,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-30,2027-06-30
SRS00263,Owen,Walsh,1999-08-11,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-26,2029-06-30
SRS00264,Finn,James,1997-02-04,,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-15,2027-06-30
SRS00265,Edward,Howard,1996-02-13,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-24,2025-06-30
SRS00266,Harriet,Johnson,2007-12-07,IND,Overseas,BA_HIST,BA History,Active,Overseas,2022-09-25,2025-06-30
SRS00267,Isabella,Price,2006-01-09,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-25,2028-06-30
SRS00268,Sophia,Martin,2002-02-28,CHN,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2022-09-19,2025-06-30
SRS00269,Ellis,Brady,2004-01-30,GBR,Scotland,BA_HIST,BA History,Active,Home,2024-09-29,2028-06-30
SRS00270,Aiden,Kim,2004-04-21,IND,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-16,2029-06-30
SRS00271,Priya,Warsame,2000-01-19,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-25,2025-06-30
SRS00272,Abigail,Larsen,1991-04-01,IND,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2022-09-19,2025-06-30
SRS00273,Rebecca,Thomas,2005-01-19,CHN,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2025-09-15,2028-06-30
SRS00274,Priya,Conti,2002-05-21,GBR,Northern Ireland,BA_ENG,BA English Literature,Active,Home,2024-09-27,2027-06-30
SRS00275,Owen,Collins,1996-04-17,GBR,Northern Ireland,MSC_DATA,MSc Data Science,Active,Home,2023-09-27,2026-06-30
SRS00276,Abigail,Warsame,2000-06-14,GBR,Northern Ireland,MENG_CIVIL,MEng Civil Engineering,Withdrawn,Home,2022-09-18,2026-06-30
SRS00277,Max,Mohamed,2000-01-07,GBR,England,BA_HIST,BA History,Active,Home,2023-09-28,2027-06-30
SRS00278,Alice,Wilson,2003-01-11,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2024-09-21,2027-06-30
SRS00279,Dominic,Kaur,1997-03-30,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2025-09-19,2028-06-30
SRS00280,Pippa,Mahmood,2005-10-10,PAK,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2025-09-28,2028-06-30
SRS00281,Priya,Asante,1995-10-27,GBR,Scotland,BA_HIST,BA History,Withdrawn,Home,2022-09-28,2026-06-30
SRS00282,Grace,Kaur,1991-08-02,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2023-09-27,2026-06-30
SRS00283,Amelia,Harris,2004-01-25,GBR,Scotland,MBA,MBA Business Administration,Active,Home,2025-09-30,2028-06-30
SRS00284,Kai,Islam,2007-09-29,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-29,2025-06-30
SRS00285,Freya,Park,1999-12-26,ITA,Overseas,BA_ENG,BA English Literature,Withdrawn,Overseas,2025-09-25,2028-06-30
SRS00286,Freddie,Taylor,1999-06-09,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2023-09-28,2026-06-30
SRS00287,Rhys,James,2001-02-18,ZWE,Overseas,BA_ENG,BA English Literature,Active,Overseas,2024-09-20,2027-06-30
SRS00288,Nathan,Reid,1997-01-15,GBR,Northern Ireland,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-18,2028-06-30
SRS00289,Hassan,Thompson,1997-01-15,IRN,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2024-09-23,2027-06-30
SRS00290,Abigail,Mitchell,1994-07-18,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-17,2029-06-30
SRS00291,Ethan,Hughes,2003-04-23,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2024-09-18,2027-06-30
SRS00292,Marcus,Lee,2001-10-09,IND,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2023-09-23,2026-06-30
SRS00293,Alfie,Omar,1991-09-27,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2024-09-20,2028-06-30
SRS00294,Harriet,Lee,2002-03-20,GBR,England,BA_HIST,BA History,Withdrawn,Home,2025-09-30,2028-06-30
SRS00295,Seren,Warsame,2002-02-17,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2022-09-26,2025-06-30
SRS00296,Amber,Hussain,2004-01-02,GBR,England,BA_HIST,BA History,Active,Home,2022-09-30,2025-06-30
SRS00297,Hannah,McCarthy,2005-05-17,GBR,England,BA_ENG,BA English Literature,Active,Home,2024-09-25,2027-06-30
SRS00298,Rohan,Ali,1990-11-22,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-25,2026-06-30
SRS00299,Niall,Mahmood,2000-02-24,,Wales,BSC_NURS,BSc Nursing,Active,Home,2025-09-20,2029-06-30
SRS00300,Ellie,Kaur,2006-10-19,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-24,2028-06-30
SRS00301,Cian,Ndiaye,1994-09-18,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-27,2026-06-30
SRS00302,Oliver,Hughes,2000-05-19,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-26,2029-06-30
SRS00303,Dominic,Richardson,2001-07-14,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-18,2026-06-30
SRS00304,Sophie,Price,1991-06-28,GBR,Scotland,BSC_BUS,BSc Business Management,Active,Home,2023-09-18,2026-06-30
SRS00305,Millie,Flynn,1997-11-29,CHN,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2023-09-29,2027-06-30
SRS00306,Sebastian,Mensah,2003-01-30,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-29,2026-06-30
SRS00307,Evie,Clarke,1991-06-15,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2024-09-17,2028-06-30
SRS00308,Sophie,Brooks,1997-03-09,NGA,Overseas,MBA,MBA Business Administration,Active,Overseas,2024-09-20,2028-06-30
SRS00309,Layla,Martin,2001-01-30,GBR,England,BA_ENG,BA English Literature,Active,Home,2022-09-18,2026-06-30
SRS00310,Molly,Doherty,2003-07-07,GBR,Wales,BSC_MATHS,BSc Mathematics,Active,Home,2023-09-23,2027-06-30
SRS00311,Amber,Shaw,1991-04-21,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2024-09-21,2027-06-30
SRS00312,Ryan,McCarthy,2002-07-06,IRN,Overseas,MENG_CIVIL,MEng Civil Engineering,Active,Overseas,2023-09-17,2026-06-30
SRS00313,Zara,Campbell,2003-01-12,ZWE,Overseas,BSC_MATHS,BSc Mathematics,Withdrawn,Overseas,2024-09-15,2027-06-30
SRS00314,Ryan,Bah,1996-10-14,GBR,England,MBA,MBA Business Administration,Active,Home,2024-09-27,2028-06-30
SRS00315,Sebastian,Johnson,1998-04-16,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2023-09-24,2027-06-30
SRS00316,Nadia,Walker,2001-06-09,GBR,Northern Ireland,BA_ENG,BA English Literature,Deferred,Home,2025-09-28,2029-06-30
SRS00317,Omar,Johnson,2003-08-26,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2023-09-26,2027-06-30
SRS00318,Liam,Johnson,2007-02-04,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-20,2029-06-30
SRS00319,Charlie,Osei,2005-12-22,GBR,Scotland,BSC_BUS,BSc Business Management,Active,Home,2023-09-28,2026-06-30
SRS00320,Lily,Esposito,2004-01-25,ZWE,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2023-09-30,2027-06-30
SRS00321,Roisin,Jones,1998-10-05,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2023-09-22,2027-06-30
SRS00322,Reuben,Harris,1993-10-05,USA,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2022-09-15,2025-06-30
SRS00323,Isabella,Yip,1999-01-31,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2023-09-24,2026-06-30
SRS00324,Olivia,Begum,2002-05-03,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2024-09-24,2027-06-30
SRS00325,Fatima,Wong,1994-09-18,GBR,Scotland,BSC_PSYCH,BSc Psychology,Active,Home,2024-09-27,2028-06-30
SRS00326,Alice,Hussein,2001-05-04,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2024-09-22,2027-06-30
SRS00327,Sebastian,Lewis,1995-11-30,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2023-09-17,2027-06-30
SRS00328,Daniel,Jama,2002-05-07,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2022-09-25,2025-06-30
SRS00329,Clara,Osei,2001-06-24,GBR,Wales,MSC_DATA,MSc Data Science,Withdrawn,Home,2024-09-27,2027-06-30
SRS00330,Roisin,Owusu,1999-12-11,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-18,2028-06-30
SRS00331,Oliver,Eriksson,1999-03-22,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-29,2029-06-30
SRS00332,Henry,Hansen,1994-08-10,IRN,Overseas,MBA,MBA Business Administration,Active,Overseas,2023-09-16,2027-06-30
SRS00333,Grace,Harris,2001-10-11,GBR,England,BSC_NURS,BSc Nursing,Suspended,Home,2025-09-15,2028-06-30
SRS00334,Mason,Evans,1990-07-07,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2022-09-23,2026-06-30
SRS00335,Maya,Smith,1993-06-28,GBR,Northern Ireland,BSC_BUS,BSc Business Management,Active,Home,2025-09-29,2029-06-30
SRS00336,Emily,Park,1990-05-19,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-17,2028-06-30
SRS00337,Jude,Hall,2005-05-15,GBR,Scotland,BSC_BUS,BSc Business Management,Withdrawn,Home,2025-09-15,2028-06-30
SRS00338,Lucas,Brown,2000-09-28,IRN,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2024-09-18,2027-06-30
SRS00339,Anna,Watson,1998-12-10,,England,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-16,2026-06-30
SRS00340,Alice,Cox,1991-10-12,CHN,Overseas,BA_HIST,BA History,Suspended,Overseas,2023-09-26,2026-06-30
SRS00341,Noah,Diop,1993-05-21,CHN,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2025-09-20,2029-06-30
SRS00342,Rosa,Murray,1995-05-03,GBR,England,BA_HIST,BA History,Active,Home,2024-09-30,2028-06-30
SRS00343,Joel,Berg,2003-04-26,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2025-09-19,2028-06-30
SRS00344,Isabella,Lindqvist,1998-12-14,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-16,2026-06-30
SRS00345,Leon,Farah,2005-04-12,,Northern Ireland,BSC_NURS,BSc Nursing,Active,Home,2022-09-19,2025-06-30
SRS00346,Ryan,Diallo,1992-06-10,ITA,Overseas,BA_HIST,BA History,Active,Overseas,2022-09-26,2026-06-30
SRS00347,Dylan,Eriksson,1994-01-17,GBR,Northern Ireland,BA_ENG,BA English Literature,Active,Home,2025-09-25,2028-06-30
SRS00348,Sophie,Stewart,1992-07-27,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2024-09-15,2028-06-30
SRS00349,Leila,Svensson,2004-03-02,GBR,England,BA_HIST,BA History,Active,Home,2022-09-16,2025-06-30
SRS00350,Rory,Ryan,2007-08-21,NGA,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2024-09-24,2028-06-30
SRS00351,Layla,Lewis,2004-12-24,GBR,Scotland,BSC_NURS,BSc Nursing,Active,Home,2024-09-17,2027-06-30
SRS00352,Owen,Davies,2003-07-08,GBR,England,BSC_COMPSCI,BSc Computer Science,Active,Home,2024-09-28,2028-06-30
SRS00353,Daniel,Clarke,1990-08-17,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-22,2028-06-30
SRS00354,Georgia,Hussein,2004-03-05,GBR,England,MBA,MBA Business Administration,Suspended,Home,2022-09-26,2026-06-30
SRS00355,Siobhan,Mitchell,1997-06-26,GBR,England,BA_ENG,BA English Literature,Active,Home,2025-09-20,2029-06-30
SRS00356,Jack,James,2006-07-23,GBR,England,BA_HIST,BA History,Active,Home,2025-09-26,2028-06-30
SRS00357,Georgia,Walker,1991-12-24,GBR,Northern Ireland,MBA,MBA Business Administration,Active,Home,2025-09-19,2029-06-30
SRS00358,Fatima,Brown,2002-04-10,,Overseas,BA_ENG,BA English Literature,Active,Overseas,2023-09-15,2026-06-30
SRS00359,Rory,O'Sullivan,2002-04-07,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-18,2026-06-30
SRS00360,Dylan,Johnson,1992-03-28,GBR,England,BA_HIST,BA History,Active,Home,2025-09-25,2029-06-30
SRS00361,Molly,Davies,1993-06-21,,England,BA_ENG,BA English Literature,Active,Home,2023-09-21,2026-06-30
SRS00362,Daniel,Flynn,2002-09-20,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-25,2026-06-30
SRS00363,William,Smith,2004-07-06,ITA,Overseas,BSC_BUS,BSc Business Management,Active,Overseas,2023-09-29,2026-06-30
SRS00364,Niamh,Diallo,2007-09-13,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2022-09-18,2026-06-30
SRS00365,George,Warsame,2002-02-10,USA,Overseas,BSC_MATHS,BSc Mathematics,Active,Overseas,2023-09-30,2027-06-30
SRS00366,Ibrahim,Ahmed,2001-09-24,GBR,Wales,BSC_PSYCH,BSc Psychology,Active,Home,2025-09-15,2028-06-30
SRS00367,Sarah,Osei,2004-06-08,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-20,2029-06-30
SRS00368,Natalie,Clarke,1998-09-06,GBR,Scotland,BSC_MATHS,BSc Mathematics,Active,Home,2022-09-21,2025-06-30
SRS00369,Kai,Hussein,2004-09-15,IRN,Overseas,BA_HIST,BA History,Withdrawn,Overseas,2023-09-23,2027-06-30
SRS00370,Marcus,Hussain,2007-08-03,GBR,England,BA_HIST,BA History,Withdrawn,Home,2023-09-19,2027-06-30
SRS00371,Rosa,Diallo,2007-02-06,GBR,England,BA_ENG,BA English Literature,Active,Home,2023-09-29,2027-06-30
SRS00372,Kate,Lee,1992-03-16,GBR,England,BSC_NURS,BSc Nursing,Active,Home,2025-09-26,2028-06-30
SRS00373,Sarah,Robinson,2001-06-16,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-30,2028-06-30
SRS00374,Ava,Ward,2007-03-16,CHN,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2025-09-23,2029-06-30
SRS00375,Benjamin,McCarthy,1993-01-01,GBR,England,BA_ENG,BA English Literature,Withdrawn,Home,2025-09-27,2028-06-30
SRS00376,Cerys,Cox,1990-08-06,GBR,Wales,BSC_COMPSCI,BSc Computer Science,Active,Home,2024-09-21,2028-06-30
SRS00377,Fatima,Flynn,2004-07-21,IND,Overseas,BSC_PSYCH,BSc Psychology,Active,Overseas,2023-09-23,2027-06-30
SRS00378,Reuben,Diop,2000-12-15,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2022-09-24,2026-06-30
SRS00379,Ella,Ho,1990-02-27,DEU,Overseas,BA_ENG,BA English Literature,Active,Overseas,2024-09-19,2027-06-30
SRS00380,Reuben,Roberts,1999-01-05,GBR,England,BSC_PSYCH,BSc Psychology,Active,Home,2025-09-16,2028-06-30
SRS00381,Nadia,Toure,1998-09-14,MYS,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2025-09-29,2028-06-30
SRS00382,Miriam,Flynn,2006-01-16,GBR,Scotland,BA_ENG,BA English Literature,Active,Home,2024-09-30,2028-06-30
SRS00383,Cerys,Richardson,2007-01-21,CHN,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2024-09-28,2027-06-30
SRS00384,Rhys,Watson,2003-05-15,IND,Overseas,BSC_NURS,BSc Nursing,Active,Overseas,2024-09-25,2028-06-30
SRS00385,Connor,Thomas,1990-10-28,IND,Overseas,BA_HIST,BA History,Suspended,Overseas,2025-09-26,2028-06-30
SRS00386,Ava,Kumar,1992-08-28,GBR,England,MSC_DATA,MSc Data Science,Active,Home,2025-09-24,2029-06-30
SRS00387,Henry,Byrne,1991-01-21,,Scotland,BA_HIST,BA History,Active,Home,2024-09-17,2028-06-30
SRS00388,Sebastian,Bah,2000-03-13,GBR,Scotland,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-23,2027-06-30
SRS00389,Joseph,Morgan,2003-02-23,GBR,England,BSC_MATHS,BSc Mathematics,Active,Home,2023-09-29,2027-06-30
SRS00390,Sebastian,Martin,1992-12-16,GBR,England,MENG_CIVIL,MEng Civil Engineering,Suspended,Home,2023-09-23,2026-06-30
SRS00391,George,Hansen,1994-12-03,PAK,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2025-09-19,2029-06-30
SRS00392,William,Conti,2000-10-15,GBR,England,MBA,MBA Business Administration,Withdrawn,Home,2024-09-17,2027-06-30
SRS00393,Anna,Eriksson,2007-06-25,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2025-09-26,2029-06-30
SRS00394,Nadia,Ng,1993-04-17,,Scotland,MENG_CIVIL,MEng Civil Engineering,Active,Home,2023-09-20,2027-06-30
SRS00395,Callum,Walker,2003-03-23,GBR,Northern Ireland,BSC_BUS,BSc Business Management,Withdrawn,Home,2025-09-21,2029-06-30
SRS00396,Anna,Wong,2002-06-12,IRN,Overseas,BA_ENG,BA English Literature,Active,Overseas,2024-09-18,2027-06-30
SRS00397,Miriam,Byrne,1993-03-25,GBR,England,MBA,MBA Business Administration,Active,Home,2022-09-29,2025-06-30
SRS00398,Evie,Singh,1998-09-11,CHN,Overseas,MSC_DATA,MSc Data Science,Active,Overseas,2025-09-27,2029-06-30
SRS00399,Aoife,Holm,2002-05-30,CHN,Overseas,BA_HIST,BA History,Active,Overseas,2023-09-23,2026-06-30
SRS00400,Benjamin,Richardson,2003-08-11,,Overseas,BSC_COMPSCI,BSc Computer Science,Withdrawn,Overseas,2022-09-23,2026-06-30
SRS00401,Bethany,Brown,1995-03-08,GBR,England,BA_ENG,BA English Literature,Withdrawn,Home,2024-09-30,2027-06-30
SRS00402,Isabella,Hussain,1995-01-09,GBR,Wales,BSC_BUS,BSc Business Management,Active,Home,2025-09-29,2028-06-30
SRS00403,Tariq,Bah,1996-03-01,DEU,Overseas,BSC_COMPSCI,BSc Computer Science,Active,Overseas,2024-09-29,2028-06-30
SRS00404,James,Brooks,2005-11-05,GBR,Wales,MSC_DATA,MSc Data Science,Active,Home,2025-09-21,2029-06-30
SRS00405,Leah,Svensson,2001-06-21,GBR,Wales,BSC_MATHS,BSc Mathematics,Active,Home,2025-09-17,2029-06-30
SRS00406,Ruth,Martin,2004-11-12,GBR,England,MENG_CIVIL,MEng Civil Engineering,Active,Home,2022-09-21,2025-06-30
SRS00407,Natalie,Holm,1999-10-18,GBR,England,BSC_BUS,BSc Business Management,Active,Home,2022-09-29,2026-06-30
SRS00408,Yasmin,Park,2004-10-31,GBR,Wales,BSC_COMPSCI,BSc Computer Science,Active,Home,2023-09-30,2026-06-30
SRS00409,Anna,Owusu,1996-10-24,GBR,England,BA_HIST,BA History,Active,Home,2025-09-28,2029-06-30
SRS00410,Ella,Sharma,2003-08-17,GBR,Wales,BSC_BUS,BSc Business Management,Active,Home,2022-09-28,2025-06-30
SRS00411,Connor,Stewart,2000-03-09,GBR,England,BSC_COMPSCI,BSc Computer Science,Deferred,Home,2025-09-29,2028-06-30
SRS00412,Priya,Ng,1991-01-14,GBR,Wales,BSC_BUS,BSc Business Management,Active,Home,2024-09-20,2027-06-30
